Time,PMON 1,PMON_2,PMON_3,PMON_4,PMON_5,PMON_6
14:07:10,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:11,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:11,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:12,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:12,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:13,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:13,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:14,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:15,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:15,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:16,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:16,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:17,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:17,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:18,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:19,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:19,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:20,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:20,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:21,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:21,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:22,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:23,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:23,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:24,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:24,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:25,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:25,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:26,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:27,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:27,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:28,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:28,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:29,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:29,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:30,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:31,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:31,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:32,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:32,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:33,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:33,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:34,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:34,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:35,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:36,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:36,20.93,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:37,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:37,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:38,20.94,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:38,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:39,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:40,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:40,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
14:07:41,20.95,DISCONNECTED,22.42,20.83,22.57,20.66
