Time,Current (mA)
14:44:15.724000,0.00
14:44:15.926000,0.00
14:44:16.127000,0.00
14:44:16.931000,0.00
14:44:17.131000,0.00
14:44:17.744000,0.00
14:44:18.151000,0.00
14:44:18.757000,0.00
14:44:18.950000,0.00
14:44:19.157000,0.00
14:44:20.574000,0.00
14:44:20.776000,0.00
14:44:21.383000,0.00
14:44:21.583000,0.00
14:44:22.395000,0.00
14:44:22.595000,0.01
14:44:23.197000,0.00
14:44:23.399000,0.00
14:44:24.214000,0.00
14:44:24.414000,0.00
14:44:24.614000,0.00
14:44:24.819000,0.00
14:44:26.031000,0.00
14:44:26.230000,0.00
14:44:26.433000,0.00
14:44:26.630000,0.00
14:44:27.850000,0.00
14:44:28.047000,0.00
14:44:28.247000,0.00
14:44:28.656000,0.00
14:44:29.063000,0.00
14:44:29.464000,0.01
14:44:29.668000,0.00
14:44:29.870000,0.00
14:44:30.070000,0.00
14:44:30.274000,0.00
14:44:30.673000,0.00
14:44:31.082000,0.00
14:44:31.282000,0.00
14:44:31.488000,0.00
14:44:31.688000,0.00
14:44:31.888000,0.00
14:44:32.495000,0.00
14:44:32.696000,0.00
14:44:33.098000,0.00
14:44:33.707000,0.00
14:44:34.518000,0.00
14:44:34.719000,0.00
14:44:35.125000,0.00
14:44:35.325000,0.00
14:44:36.127000,0.00
14:44:36.337000,0.00
14:44:36.535000,0.00
14:44:36.941000,0.00
14:44:37.141000,0.00
14:44:37.746000,0.00
14:44:38.146000,0.00
14:44:38.346000,0.00
14:44:38.546000,0.00
14:44:38.759000,0.00
14:44:38.963000,0.00
14:44:39.367000,0.00
14:44:39.966000,0.00
14:44:40.173000,0.00
14:44:40.373000,0.00
14:44:40.982000,0.00
14:44:41.188000,0.00
14:44:41.588000,0.00
14:44:41.793000,0.00
14:44:41.993000,0.01
14:44:42.189000,0.00
14:44:42.397000,0.00
14:44:42.596000,0.00
14:44:43.611000,0.00
14:44:43.812000,0.00
14:44:45.431000,0.00
14:44:45.631000,0.00
14:44:45.825000,0.00
14:44:46.236000,0.00
14:44:46.434000,0.00
14:44:47.246000,0.00
14:44:47.447000,0.00
14:44:47.646000,0.00
14:44:48.255000,0.00
14:44:48.459000,0.00
14:44:48.856000,0.00
14:44:49.065000,0.00
14:44:49.264000,0.00
14:44:49.674000,0.00
14:44:50.074000,0.00
14:44:50.475000,0.00
14:44:51.081000,0.00
14:44:51.283000,0.00
14:44:52.098000,0.00
14:44:52.497000,0.00
14:44:52.902000,0.00
14:44:53.913000,0.01
14:44:54.313000,0.00
14:44:54.523000,0.00
14:44:54.723000,0.00
14:44:55.525000,0.00
14:44:55.735000,0.00
14:44:55.936000,0.00
14:44:56.340000,0.00
14:44:56.730000,0.00
14:44:57.345000,0.00
14:44:57.552000,0.00
14:44:57.748000,0.00
14:44:57.948000,0.00
14:44:58.158000,0.00
14:44:58.356000,0.00
14:44:58.762000,0.00
14:44:59.162000,0.00
14:44:59.362000,0.00
14:44:59.563000,0.00
14:44:59.767000,0.00
14:44:59.977000,0.00
14:45:00.175000,0.00
14:45:01.189000,0.01
14:45:01.389000,0.01
14:45:01.579000,0.00
14:45:01.796000,0.00
14:45:02.197000,0.00
14:45:04.013000,0.00
14:45:04.222000,0.01
14:45:04.422000,0.00
14:45:04.623000,0.00
14:45:05.029000,0.00
14:45:05.229000,0.00
14:45:05.433000,0.00
14:45:06.039000,0.01
14:45:06.439000,0.00
14:45:06.645000,0.00
14:45:07.449000,0.00
14:45:07.859000,0.00
14:45:08.055000,0.00
14:45:08.259000,0.00
14:45:08.662000,0.00
14:45:08.868000,0.00
14:45:09.472000,0.00
14:45:09.677000,0.00
14:45:09.878000,0.01
14:45:10.079000,0.00
14:45:10.279000,0.00
14:45:10.479000,0.00
14:45:10.681000,0.00
14:45:11.090000,0.00
14:45:11.496000,0.00
14:45:12.295000,0.00
14:45:13.097000,0.00
14:45:13.313000,0.01
14:45:13.514000,0.01
14:45:13.917000,0.00
14:45:14.113000,0.00
14:45:14.314000,0.00
14:45:14.728000,0.00
14:45:14.922000,0.00
14:45:15.129000,0.01
14:45:15.530000,0.00
14:45:15.739000,0.00
14:45:15.935000,0.00
14:45:16.950000,0.00
14:45:18.766000,0.00
14:45:19.978000,0.00
14:45:20.379000,0.00
14:45:20.789000,0.00
14:45:20.989000,0.00
14:45:21.595000,0.00
14:45:21.799000,0.00
14:45:21.996000,0.00
14:45:22.407000,0.00
14:45:22.606000,0.00
14:45:22.809000,0.00
14:45:23.214000,0.00
14:45:23.615000,0.00
14:45:23.817000,0.01
14:45:24.223000,0.00
14:45:25.028000,0.00
14:45:25.234000,0.00
14:45:25.438000,0.00
14:45:25.638000,0.00
14:45:26.045000,0.00
14:45:26.245000,0.00
14:45:26.440000,0.00
14:45:26.645000,0.00
14:45:26.845000,0.00
14:45:27.047000,0.00
14:45:27.258000,0.00
14:45:27.454000,0.00
14:45:27.658000,0.00
14:45:28.059000,0.00
14:45:28.862000,0.00
14:45:29.074000,0.00
14:45:29.271000,0.00
14:45:29.471000,0.01
14:45:29.878000,0.00
14:45:30.078000,0.00
14:45:30.287000,0.00
14:45:30.487000,0.00
14:45:31.089000,0.00
14:45:31.290000,0.00
14:45:31.497000,0.00
14:45:32.294000,0.00
14:45:32.711000,0.00
14:45:32.908000,0.00
14:45:33.515000,0.00
14:45:33.712000,0.00
14:45:33.921000,0.00
14:45:34.527000,0.00
14:45:34.927000,0.00
14:45:35.133000,0.00
14:45:35.531000,0.00
14:45:36.139000,0.00
14:45:36.344000,0.01
14:45:36.744000,0.00
14:45:37.146000,0.00
14:45:37.350000,0.00
14:45:38.566000,0.00
14:45:38.761000,0.00
14:45:39.777000,0.00
14:45:40.187000,0.00
14:45:40.993000,0.00
14:45:41.394000,0.00
14:45:41.595000,0.00
14:45:42.612000,0.00
14:45:43.215000,0.00
14:45:43.411000,0.00
14:45:44.226000,0.00
14:45:44.428000,0.00
14:45:44.630000,0.01
14:45:44.830000,0.00
14:45:45.038000,0.00
14:45:45.844000,0.00
14:45:46.444000,0.00
14:45:46.648000,0.01
14:45:46.857000,0.00
14:45:47.055000,0.00
14:45:47.257000,0.00
14:45:47.661000,0.00
14:45:48.063000,0.00
14:45:48.262000,0.00
14:45:48.461000,0.01
14:45:49.889000,0.00
14:45:50.089000,0.00
14:45:50.288000,0.00
14:45:51.094000,0.00
14:45:51.297000,0.00
14:45:51.706000,0.00
14:45:51.910000,0.00
14:45:52.106000,0.00
14:45:52.314000,0.00
14:45:52.921000,0.00
14:45:53.120000,0.00
14:45:53.527000,0.00
14:45:53.925000,0.00
14:45:54.331000,0.00
14:45:54.530000,0.00
14:45:54.737000,0.00
14:45:54.937000,0.00
14:45:55.137000,0.00
14:45:55.743000,0.00
14:45:55.944000,0.00
14:45:56.350000,0.00
14:45:56.554000,0.00
14:45:56.755000,0.00
14:45:56.955000,0.00
14:45:57.362000,0.00
14:45:57.560000,0.00
14:45:58.160000,0.00
14:45:58.370000,0.00
14:45:58.771000,0.00
14:45:58.977000,0.00
14:46:00.193000,0.00
14:46:00.393000,0.00
14:46:00.593000,0.00
14:46:00.998000,0.00
14:46:02.212000,0.00
14:46:02.619000,0.00
