Time,Current (mA)
15:35:49.712000,3.82
15:35:49.919000,3.81
15:35:50.119000,3.81
15:35:50.320000,3.81
15:35:50.526000,3.80
15:35:50.719000,3.80
15:35:50.928000,3.80
15:35:51.129000,3.80
15:35:51.737000,3.80
15:35:51.939000,3.80
15:35:52.140000,3.80
15:35:52.344000,3.80
15:35:52.545000,3.80
15:35:52.745000,3.79
15:35:53.557000,3.80
15:35:53.757000,3.80
15:35:53.958000,3.80
15:35:54.163000,3.81
15:35:54.364000,3.82
15:35:54.564000,3.82
15:35:54.767000,3.82
15:35:54.967000,3.82
15:35:55.171000,3.83
15:35:55.372000,3.83
15:35:55.573000,3.84
15:35:55.777000,3.84
15:35:56.588000,3.86
15:35:56.789000,3.86
15:35:56.988000,3.86
15:35:57.195000,3.86
15:35:57.394000,3.86
15:35:57.596000,3.86
15:35:58.404000,3.85
15:35:58.604000,3.84
15:35:58.801000,3.84
15:35:59.012000,3.83
15:35:59.211000,3.83
15:35:59.414000,3.83
15:35:59.618000,3.82
15:35:59.820000,3.81
15:36:00.018000,3.82
15:36:00.225000,3.81
15:36:00.418000,3.81
15:36:00.621000,3.81
15:36:00.825000,3.82
15:36:01.437000,3.83
15:36:01.634000,3.84
15:36:01.835000,3.84
15:36:02.043000,3.83
15:36:02.240000,3.84
15:36:02.441000,3.84
15:36:03.256000,3.86
15:36:03.452000,3.86
15:36:03.653000,3.86
15:36:03.858000,3.87
15:36:04.059000,3.88
15:36:04.259000,3.88
15:36:04.468000,3.89
15:36:04.665000,3.89
15:36:04.865000,3.89
15:36:05.067000,3.90
15:36:05.267000,3.90
15:36:05.470000,3.90
15:36:05.878000,3.90
15:36:06.283000,3.90
15:36:06.483000,3.90
15:36:06.684000,3.89
15:36:06.889000,3.88
15:36:07.084000,3.87
15:36:07.283000,3.87
15:36:08.099000,3.87
15:36:08.299000,3.87
15:36:08.499000,3.88
15:36:08.702000,3.88
15:36:08.906000,3.88
15:36:09.103000,3.89
15:36:09.920000,3.91
15:36:10.118000,3.91
15:36:10.321000,3.91
15:36:10.526000,3.92
15:36:10.723000,3.92
15:36:10.922000,3.92
15:36:11.132000,3.91
15:36:11.333000,3.92
15:36:11.529000,3.92
15:36:11.738000,3.92
15:36:11.939000,3.92
15:36:12.135000,3.92
15:36:12.545000,3.92
15:36:12.951000,3.91
15:36:13.147000,3.90
15:36:13.348000,3.90
15:36:13.557000,3.89
15:36:13.753000,3.89
15:36:13.955000,3.89
15:36:14.766000,3.90
15:36:14.966000,3.90
15:36:15.166000,3.90
15:36:15.375000,3.90
15:36:15.572000,3.90
15:36:15.773000,3.90
15:36:15.977000,3.90
